Review_ID,App,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity,App_ID
3408,"asus supernote",nan,Neutral,NULL,NULL,2737
3409,"asus supernote",nan,Neutral,NULL,NULL,2737
3410,"asus supernote","Still log in, would better syncs cloud based storages like onedrive Google Drive",Positive,0.5,0.5,2737
3411,"asus supernote",nan,Neutral,NULL,NULL,2737
3412,"asus supernote",nan,Neutral,NULL,NULL,2737
3413,"asus supernote",nan,Neutral,NULL,NULL,2737
3414,"asus supernote","I recently opened app, suddenly deleted notes . Please fix .",Neutral,NULL,0.375,2737
3415,"asus supernote","Hard edit reach maximum text limit, we need copy paste first fill new words -__-",Positive,0.0315657,0.443182,2737
3416,"asus supernote","The read mode worse. It makes notes splited. I cant read",Negative,-0.4,0.6,2737
3417,"asus supernote","I loss note remove automatic safe",Positive,0.5,0.5,2737
3418,"asus supernote","Hello, I forgot supernote password. Can I restore hidden notes?",Negative,-0.166667,0.333333,2737
3419,"at&t navigator: maps, traffic",nan,Neutral,NULL,NULL,2427
3420,"at&t navigator: maps, traffic",nan,Neutral,NULL,NULL,2427
3421,"at&t navigator: maps, traffic","I've used years. It saved grave mistakes, and/or gotten questionable areas, quickly. This kept late appointment many times. It made independent, whether walking importantly, driving. A must have! People problems app, probably know correctly.",Positive,0.0888889,0.620833,2427
3422,"at&t navigator: maps, traffic",nan,Neutral,NULL,NULL,2427
3423,"at&t navigator: maps, traffic","HOW CAN WE UNINSTALL THIS APP? DO NOT WANT!!! No option uninstall. When trying disable, options install original factory version cancel. Selecting Force Stop, restarts updates automatically. This pain AT&T!!! Give customers option uninstall.",Positive,0.732422,0.75,2427
3424,"at&t navigator: maps, traffic","Have used att nav years bb got nw samsung. While searching fast food explore noticed listed mileage radically different plotted mileage sometimes double. Several little things tops list",Positive,0.0025,0.34,2427
3425,"at&t navigator: maps, traffic",nan,Neutral,NULL,NULL,2427
3426,"at&t navigator: maps, traffic","It's ok could much better. I like almost time, routes gives inconvenient, even says fastest route. There's usually direct way get there. Google maps usually direct routes.",Positive,0.12,0.56,2427
3427,"at&t navigator: maps, traffic",nan,Neutral,NULL,NULL,2427
3428,"at&t navigator: maps, traffic","I love clear easy I problem; I search location give closest first. Perhaps cell settings. Lastly I yet well versed capabilities.",Positive,0.256667,0.443333,2427
3429,"at&t navigator: maps, traffic","I years never issue upgraded phone galaxy S6 galaxy S8 plus. Since upgrading, favorites disappeared. Please help",Neutral,NULL,NULL,2427
3430,"at&t navigator: maps, traffic","This broken. I 10 years, several phone upgrades. Now I factory reset nothing works. Tech support can't seem fix it. They told I changed service. Factory reset change service. This scsm. You get serviced Google maps free. Two years ago rewrote eliminating ability save addresses bother inform customers. I paid $260 last 2+ years nothing. Don't pay app. Use something else. Save money. Please warned. You would paying $10 month nothing. Don't it. If using app. Stop save money something else. For $10 month could go lunch breakfast. A much better bang buck.",Positive,0.1,0.353333,2427
3431,"at&t navigator: maps, traffic",nan,Neutral,NULL,NULL,2427
3432,"at&t navigator: maps, traffic","I think clever means advertising beneficial consumer lucrative stock market..However,I also believe emphasis placed difference real world propaganda. That helps stock market thrive..Especiallly many individuals society little knowledge information highway.",Positive,0.115833,0.446667,2427
3433,"at&t navigator: maps, traffic","It crashes much always lose signal. Has accurate couple weeks please fix ,then get better rating",Positive,0.366667,0.444444,2427
3434,"at&t navigator: maps, traffic","Great GPS I often. The thing I problem marker. Its round I believe directional arrow would better.",Positive,0.366667,0.55,2427
3435,"at&t navigator: maps, traffic","Cabricogirl Clarity directions good. Sentences cut middle giving verbal directions Forcing watch screen driving.",Positive,0.35,0.3,2427
3436,"at&t navigator: maps, traffic","While google kept saying lost signal always worked. The easy fancy worked. Maps downloaded easily. I love app.",Positive,0.466667,0.716667,2427
3437,"at&t navigator: maps, traffic","I travel across country work guiding now. I moved I several times week find way. I love it.",Positive,0.25,0.3,2427
3438,"at&t navigator: maps, traffic","A pay $ navigator feature stuck phone I can't rid can't root access phone. Thanks nothing att! Allow us delete/uninstall useless bloatware",Negative,-0.125,0.2,2427
3439,"at&t navigator: maps, traffic","The directions hard follow sometimes. It help find destination. The colors easy look.",Positive,0.0708333,0.6875,2427
3440,"at&t navigator: maps, traffic","This assisted travels several times. I never problems",Neutral,NULL,NULL,2427
3441,"at&t navigator: maps, traffic",nan,Neutral,NULL,NULL,2427
3442,"at&t navigator: maps, traffic","I moved small town montana big city Alaska saved life I gotten lost. Wouldn't change app.",Negative,-0.125,0.25,2427
3443,"at&t navigator: maps, traffic","This difficult use. Since came phone I thought I would try n it, wont hard I used I loaded much easier check lot things app, find taxi, closes airport, entertainment food etc, I'll keep I",Negative,-0.197222,0.580556,2427
3444,"at&t navigator: maps, traffic","I find way wet paper bag I ! It seems easy clear Directions need re-route reason !",Positive,0.144444,0.538889,2427
3445,"at&t navigator: maps, traffic","I travel far often I special event navigator gets little trouble. Which amazing. Every time.lol. I recently needed help all. I've downloaded COMPLETELY FREE app. You kiss it.",Positive,0.152806,0.603061,2427
3446,"at&t navigator: maps, traffic","Ok DOES NOT WORK. A third addresses outdated another third wrong address. This seriously needs update content",Negative,-0.122222,0.45,2427
3447,"at&t navigator: maps, traffic",nan,Neutral,NULL,NULL,2427
3448,"at&t navigator: maps, traffic","Slow loses satellite consistently. Terrible",Negative,-0.533333,0.5,2427
3449,"at&t navigator: maps, traffic","This charged son's account two months caught on. Very deceptive service. Disappointed art",Negative,-0.275,0.525,2427
3450,"at&t navigator: maps, traffic",nan,Neutral,NULL,NULL,2427
3451,"at&t navigator: maps, traffic",nan,Neutral,NULL,NULL,2427
3452,"at&t navigator: maps, traffic","My little cousin got phone subscribed want unsubscribe can't seem log at&t account want unsubscribe charge this, anyway unsubscribe this?",Negative,-0.1875,0.5,2427
3453,"at&t navigator: maps, traffic","AT&T navigator Gets everywhere, sometimes signal, 95% time grest.",Neutral,NULL,NULL,2427
3454,"at&t navigator: maps, traffic","It work. No gps several years. Other map work.",Negative,-0.0625,0.1875,2427
3455,"at&t navigator: maps, traffic","outdated bloatware forced upon easy way uninstall",Negative,-0.0888889,0.555556,2427
3456,"at&t navigator: maps, traffic","It sends opposite direction u-tums lot. Eventually guide destination. Just hope hurry! I recommend service.",Neutral,NULL,NULL,2427
3457,"at&t navigator: maps, traffic",nan,Neutral,NULL,NULL,2427
3458,"at&t navigator: maps, traffic","Why pay $10 month essentially thing Google maps free?",Positive,0.2,0.55,2427
3459,"at&t smart wi-fi",nan,Neutral,NULL,NULL,2540
3460,"at&t smart wi-fi",nan,Neutral,NULL,NULL,2540
3461,"at&t smart wi-fi","Wifi Galaxy Note 8 painfully slow. Web pages came 20 seconds home network. But phone, devices network, home network, wifi networks. Reset everything several times, got new uverse gateway, got new phone, luck. Stumbled across recommended uninstalling app. I did, wifi wonderful.",Positive,0.194545,0.461818,2540
3462,"at&t smart wi-fi","Keeps disconnecting wifi. Tells i've used 75% data 2 weeks, yet I thought I unlimited plan. Never happen in 10 years till downloaded app.",Neutral,NULL,NULL,2540
3463,"at&t smart wi-fi",nan,Neutral,NULL,NULL,2540
3464,"at&t smart wi-fi",nan,Neutral,NULL,NULL,2540
3465,"at&t smart wi-fi",nan,Neutral,NULL,NULL,2540
3466,"at&t smart wi-fi","This fraud allows top access anything everything phone extent it'll delete modify photos stuff. Read up!",Positive,0.625,0.5,2540
3467,"at&t smart wi-fi","I pay company foandr wifi. This seems interfere I keep putting mine on..hotspot only? Uninstall? Feedback ? Plz?",Neutral,NULL,1,2540
3468,"at&t smart wi-fi","Never worked accurately interferes regular wifi connections certain areas. Does update automatically",Positive,0.204762,0.427228,2540
3469,"at&t smart wi-fi","Constantly trying open Wi-Fi I want 4G. It's real nuisance.",Positive,0.0666667,0.377778,2540
3470,"at&t smart wi-fi",nan,Neutral,NULL,NULL,2540
3471,"at&t smart wi-fi","The entire Samsung galaxy phone sucks. Really sorry I purchased it.",Negative,-0.266667,0.641667,2540
3472,"at&t smart wi-fi",nan,Neutral,NULL,NULL,2540
3473,"at&t smart wi-fi",nan,Neutral,NULL,NULL,2540
3474,"at&t smart wi-fi",nan,Neutral,NULL,NULL,2540
3475,"at&t smart wi-fi","Get rid status bar notification way turn off.",Neutral,NULL,NULL,2540
3476,"at&t smart wi-fi",nan,Neutral,NULL,NULL,2540
3477,"at&t smart wi-fi",nan,Neutral,NULL,NULL,2540
3478,"at&t smart wi-fi","We customers years AT&T, love services, love U-verse hope never goes away. Thank",Positive,0.5,0.6,2540
3479,"at&t smart wi-fi","Very helpful easy use.",Positive,0.316667,0.566667,2540
3480,"at&t smart wi-fi",nan,Neutral,NULL,NULL,2540
3481,"at&t smart wi-fi",nan,Neutral,NULL,NULL,2540
3482,"at&t smart wi-fi",nan,Neutral,NULL,NULL,2540
3483,"at&t smart wi-fi","A better understanding hot spots areas around me.",Positive,0.375,0.675,2540
3484,"at&t smart wi-fi",nan,Neutral,NULL,NULL,2540
3485,"at&t smart wi-fi","Not enough information pro pi erly.",Neutral,NULL,0.5,2540
3486,"at&t smart wi-fi","Not poor texting person like me.",Positive,0.2,0.6,2540
3487,"at&t smart wi-fi",nan,Neutral,NULL,NULL,2540
3488,"at&t smart wi-fi","Keeps wifi connections order",Neutral,NULL,NULL,2540
3489,"at&t smart wi-fi",nan,Neutral,NULL,NULL,2540
3490,"at&t smart wi-fi","It's helping wifi hot spot. By AT&T.",Positive,0.25,0.85,2540
3491,"at&t smart wi-fi","Tell us think",Neutral,NULL,NULL,2540
3492,"at&t smart wi-fi","It helps keep wi-fi/hotspot life much simple",Neutral,NULL,0.357143,2540
3493,"at&t smart wi-fi",nan,Neutral,NULL,NULL,2540
3494,"at&t smart wi-fi",nan,Neutral,NULL,NULL,2540
3495,"at&t smart wi-fi",Shyann,Neutral,NULL,NULL,2540
3496,"at&t smart wi-fi","It help wifi perform better!",Positive,0.625,0.5,2540
3497,"at&t smart wi-fi","I hopefully good idea",Positive,0.7,0.6,2540
3498,"at&t smart wi-fi",nan,Neutral,NULL,NULL,2540
3499,"at&t visual voicemail","Decent enough app. Visual voicemail prior phone must built-in I never used get voicemail, new phone I to. I can't tap msg begins playing like old phone, opens another screen I tap start playback. Not deal breaker , little slower. I like msg transcription, msgs appear get transcribed understand pattern yet. Overall I like far. Don't care ui fonts Color scheme though. Seems dated rough.",Positive,0.021553,0.372121,340
3500,"at&t visual voicemail","The June 2018 update broke app. No longer connects voicemail. It previously tolerable poorly designed utterly useless. Really AT&T? How using new "administrative" fees collecting customers write decent voicemail app?",Negative,-0.0939394,0.381313,340
3501,"at&t visual voicemail","It plays voicemails. Sometimes. I manually update get display new voicemails. It takes 15-20 seconds delete message. The transcripts hilariously inaccurate. But still better call voicemail go audio menu.",Positive,0.378788,0.651515,340
3502,"at&t visual voicemail","stopped working since upgrade days ago. When upgraded, became AT&T visual voicemail. Does Not offer free transcription voicemails like providers",Positive,0.2,0.4,340
3503,"at&t visual voicemail","Convenient app. Latest revision started sending multiple alerts vm available instead 1. It also sends multiple alerts delete vm. Quite annoying. Voice 2 text wrong 50% time get meaning.",Negative,-0.0666667,0.516667,340
3504,"at&t visual voicemail","This want without added bloat. You listen, transcribe,save,download, share voicemails. A must AT&T Visual Voicemail.",Neutral,NULL,NULL,340
3505,"at&t visual voicemail","Used work -- kind of. Previous version never automatically downloaded new messages. When I saw missed call I selected "refresh" load. Now new version nothing happens I get new call refresh. So mediocre worthless",Negative,-0.065368,0.618615,340
3506,"at&t visual voicemail",nan,Neutral,NULL,NULL,340
3507,"at&t visual voicemail","Galaxy Android- The Suddenly stopped working. Cant log in/cant sign in. Keeps sending coded texts saying cant find account...... Uninstalled.",Neutral,NULL,0.5,340
3508,"at&t visual voicemail","Last update broke it. Cannot get voicemail app. Have dial voicemail now. Massive corporation whose fees keep increasing keeps declining.",Neutral,NULL,0.533333,340
3509,"at&t visual voicemail",nan,Neutral,NULL,NULL,340
3510,"at&t visual voicemail","It shows voicemails alright, transcriptions pretty bad... I've never anywhere near accurate, words frequently missing wildly wrong, I end listen message audio every time anyway.",Negative,-0.108333,0.608333,340
3511,"at&t visual voicemail",nan,Neutral,NULL,NULL,340
3512,"at&t visual voicemail",nan,Neutral,NULL,NULL,340
3513,"at&t visual voicemail","Got new phone, downloaded app. Had old phone, worked perfectly. Now doesn't. Sometimes logs voicemail, time doesn't. It's 2 weeks since logged message. Also, I enabled transcription, time function, either.",Positive,0.412121,0.551515,340
3514,"at&t visual voicemail","TURN ON "Show Transcriptions" (!) As best I'm aware defaulted OFF day 1, making visual voicemail non-visual (many months annoyed) I'm n00b, could error, so... merciful 4. (previous visual voice features...)",Positive,0.147917,0.377083,340
3515,"at&t visual voicemail",nan,Neutral,NULL,NULL,340
3516,"at&t visual voicemail","Decent enough, like users observed, recent update broke app. Ended uninstall reinstall, set again. Even kept giving error, access voicemail "traditional" way, somehow magically connected setup I hung up.",Positive,0.133333,0.633333,340
3517,"at&t visual voicemail",nan,Neutral,NULL,NULL,340
3518,"at&t visual voicemail","I try erase voicemail it. Also save. :-/weird. Not recommended. Verizon's works much better!",Positive,0.625,0.5,340
3519,"at&t visual voicemail",nan,Neutral,NULL,NULL,340
3520,"at&t visual voicemail","The last update broke it. It longer pulls voicemail build system app. Refresh work anymore. Fix please!",Neutral,NULL,0.0666667,340
3521,"at&t visual voicemail",nan,Neutral,NULL,NULL,340
3522,"at&t visual voicemail","Was working couple weeks ago. I'm getting notifications voicemails they're showing app.",Neutral,NULL,NULL,340
3523,"at&t visual voicemail",nan,Neutral,NULL,NULL,340
3524,"at&t visual voicemail",nan,Neutral,NULL,NULL,340
3525,"at&t visual voicemail",nan,Neutral,NULL,NULL,340
3526,"at&t visual voicemail","Never works even though used old phone. Now rarely works, new update changed that. even connect ATT voicemail now. Completely useless. ATT PLEASE FIX THIS APP!",Negative,-0.0221591,0.438636,340
3527,"at&t visual voicemail","Does work latest "update"... certainly improvement..",Positive,0.357143,0.735714,340
3528,"at&t visual voicemail",nan,Neutral,NULL,NULL,340
3529,"at&t visual voicemail","Well I complaint since I can't sign back everytime I try get operator says unavailable I can't listen voicemail since I can't remember password.",Negative,-0.15,0.1,340
3530,"at&t visual voicemail","Used work Samsung Galaxy Note 8. Does work now. Included plan joy.",Positive,0.8,0.2,340
3531,"at&t visual voicemail","Stop working reason. Very poor AT&T support",Negative,-0.52,0.78,340
